molecule_chembl_id,canonical_smiles,activity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,activityclass,index_x,value_x,property_x,scaffold_train_test_label_x,random_train_test_label_x,index_y,value_y,property_y,scaffold_train_test_label_y,random_train_test_label_y
,COc1ccc2c(c1)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,,,,,,,,,,,,,6740.0,5.5629,solubility,train,train
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(C5(F)CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,,,,,,,,3608.0,4.0,logd,train,train,,,,,
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,,,,,,,,6111.0,4.0,logd,test,train,,,,,
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,,,,,,,,8282.0,3.3,logd,train,train,,,,,
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(CCO)CC5)cc4)n[nH]c3c1)C(=O)N2,,,,,,,,3609.0,4.0,logd,test,train,,,,,
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c1)C(=O)N2,,,,,,,,9746.0,2.6,logd,test,train,,,,,
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5C[C@@H](C)N[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,,,,,,,,2699.0,3.4,logd,test,train,,,,,
,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,,,,,,,,3610.0,4.2,logd,train,train,851.0,2.5744,solubility,train,train
,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,,,,,,,,,,,,,5802.0,5.1941500000000005,solubility,train,train
,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(CCc1ccccc1)CC3,,,,,,,,,,,,,3832.0,2.9452,solubility,test,test
,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2O)N(C)CC3,,,,,,,,,,,,,7378.0,5.952,solubility,train,train
,COc1ccc2c(c1)[nH]c(=O)c1sc3ccc(OC)cc3c12,,,,,,,,2368.0,3.43,logd,train,train,,,,,
,COc1ccc2c(c1)[nH]c1c(C)nccc12,,,,,,,,11840.0,2.9,logd,test,train,4724.0,4.453866666666666,solubility,train,train
,COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,,,,,,,,11841.0,1.16,logd,test,train,,,,,
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2C,,,,,,,,,,,,,1118.0,3.4546,solubility,train,test
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN(C)C,,,,,,,,,,,,,1629.0,4.8796,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCN(C)CC1,,,,,,,,,,,,,1612.0,4.3213,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCN(CCO)CC1,,,,,,,,,,,,,905.0,4.8511,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCOCC1,,,,,,,,,,,,,8.0,3.3333,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN(C)C,,,,,,,,,,,,,1263.0,3.3892,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN1CCN(C)CC1,,,,,,,,,,,,,1700.0,4.8113,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN1CCN(CCCO)CC1,,,,,,,,,,,,,1337.0,4.7719,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN1CCOCC1,,,,,,,,,,,,,1119.0,4.1248,solubility,train,test
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2C,,,,,,,,,,,,,297.0,3.4722,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN(C)C,,,,,,,,,,,,,886.0,4.8943,solubility,train,test
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN1CCN(CCO)CC1,,,,,,,,,,,,,1264.0,4.7049,solubility,train,train
,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN1CCOCC1,,,,,,,,,,,,,1632.0,3.8237,solubility,train,test
,COc1ccc2c(c1)c(=O)c(Cc1ccccc1)c(C)n2C,,,,,,,,5224.0,2.73,logd,train,train,693.0,4.0,solubility,train,train
,COc1ccc2c(c1)c(=O)n(C[C@H]1CC[C@H](C(=O)N3CCN(C(=O)C4CC4)CC3)CC1)c(=O)n2C,,,,,,,,,,,,,478.0,5.3075,solubility,train,train
,COc1ccc2c(c1)c(=O)n(C[C@H]1CC[C@H](C(=O)N3CCN(C(C)=O)CC3)CC1)c(=O)n2C,,,,,,,,,,,,,766.0,5.3674,solubility,train,test
,COc1ccc2c(c1)c(=O)ncn2Cc1ccc(F)cc1F,,,,,,,,674.0,1.8,logd,train,train,,,,,
,COc1ccc2c(c1)c(C(=O)N1CCCNCC1)c(C)n2S(=O)(=O)c1ccc(OC)c(C)c1C,,,,,,,,4262.0,2.0,logd,train,train,,,,,
,COc1ccc2c(c1)c(CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,4718.0,4.0944,solubility,test,train
,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,,,,,,,,6817.0,1.69,logd,train,test,,,,,
,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1,,,,,,,,,,,,,4154.0,3.46,solubility,train,train
,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,,,,,,,,,,,,,12500.0,3.46,solubility,train,train
,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,1306.0,1.005,logd,test,train,5009.0,4.328666666666667,solubility,test,train
,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,4550.0,3.9051,solubility,test,test
,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,3117.0,-0.2675,solubility,train,train
,COc1ccc2c(c1)c(CC(N)C(=O)O)cn2Cc1ccccc1,,,,,,,,,,,,,5052.0,4.4122,solubility,train,train
,COc1ccc2c(c1)c(CCN)c(C)n2Cc1ccccc1,,,,,,,,,,,,,5966.0,5.0669,solubility,train,train
,COc1ccc2c(c1)c(Cc1nn(C)nc1O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,7106.0,3.1,logd,test,train,,,,,
,COc1ccc2c(c1)c(Cc1nonc1O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,9601.0,1.8,logd,train,train,,,,,
,COc1ccc2c(c1)c(OC(C)C)c(C(=O)Nc1nn[nH]n1)n2-c1ccccc1,,,,,,,,4573.0,2.66,logd,train,train,,,,,
,COc1ccc2c(c1)c1cc(S(=O)(=O)Nc3ccc(OC)nc3OC)ccc1n2C,,,,,,,,,,,,,1512.0,3.49,solubility,train,train
,COc1ccc2c(c1)c1ccccc1n2CCC[NH+](C)C,,,,,,,,,,,,,4639.0,4.0099,solubility,train,train
,COc1ccc2c(c1)c1ccccc1n2CC[NH+](C)C,,,,,,,,,,,,,5270.0,4.5951,solubility,train,test
,COc1ccc2c(c1)c1oc(C(=O)Nc3nn[nH]n3)c(OC)c1n2-c1ccccc1,,,,,,,,2257.0,2.8,logd,train,train,,,,,
,COc1ccc2c(c1)cc(C(=O)O)n2Cc1ccc(Cl)c(Cl)c1,,,,,,,,11843.0,1.66,logd,test,train,,,,,
,COc1ccc2c(c1)cc1n2CCN2C(=O)c3cc(F)ccc3N(C)C12,,,,,,,,,,,,,880.0,3.6306,solubility,train,train
,COc1ccc2c(c1)cc1n2CCn2c-1[n+](C)c1ccc(F)cc1c2=O,,,,,,,,,,,,,1856.0,6.3854,solubility,test,train
,COc1ccc2c(c1)nc(/C=C/c1ccccc1)c1cccn12,,,,,,,,1678.0,5.34,logd,test,train,,,,,
,COc1ccc2c(c1)nc(CCn1c(=O)n(C)c3cccnc31)n2-c1ccccc1,,,,,,,,3819.0,3.6,logd,train,test,,,,,
,COc1ccc2c(c1)nc(CCn1c(=O)n(C)c3cccnc31)n2-c1ccccn1,,,,,,,,5176.0,1.8,logd,train,test,,,,,
,COc1ccc2c(c1)nc(CCn1c(=O)n(C)c3cccnc31)n2-c1cccnc1,,,,,,,,3379.0,1.4,logd,train,test,,,,,
,COc1ccc2c(c1)nc(CCn1c(=O)n(C)c3cccnc31)n2-c1ccncc1,,,,,,,,1143.0,1.5,logd,train,train,,,,,
,COc1ccc2c(c1)nc(O)c1sc3ccccc3c12,,,,,,,,3385.0,3.59,logd,train,test,,,,,
,COc1ccc2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,,,,,,,,2033.0,1.8,logd,test,test,,,,,
,COc1ccc2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CCC2,,,,,,,,5474.0,1.7,logd,train,train,,,,,
,COc1ccc2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CCO2,,,,,,,,2850.0,1.3,logd,train,test,,,,,
,COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)N(C)CC4)OCO3,,,,,,,,,,,,,5676.0,4.8814,solubility,test,train
,COc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,,,,,,,,,,,,,5814.0,5.36765,solubility,train,train
,COc1ccc2c(c1O)C13CCN(C)C(C2)C1C=CC(=O)C3,,,,,,,,,,,,,12522.0,7.13,solubility,train,test
,COc1ccc2c(c1O)C13CCN(C)C1(C=CC(=O)C3)CC2,,,,,,,,,,,,,12504.0,7.13,solubility,test,train
,COc1ccc2c(c1O)CC[NH+](C)C2CCc1ccc(Cl)cc1,,,,,,,,,,,,,5020.0,4.3877,solubility,train,train
,COc1ccc2c(c1O)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,,,,,,,,,,,,,7375.0,5.9514,solubility,train,train
,COc1ccc2c(c1O)[C@@]13CCC[C@@H](O)[C@H]1[C@@H](C2)N(C)CC3,,,,,,,,,,,,,9420.0,7.1494,solubility,train,train
,COc1ccc2c(c1O)[C@@]13CCC[C@H](O)[C@H]1[C@@H](C2)N(C)CC3,,,,,,,,,,,,,9419.0,7.1494,solubility,train,train
,COc1ccc2c(c1O)[C@]13CCN(C)[C@H](C2)[C@H]1C=CC(=O)C3,,,,,,,,,,,,,9402.0,7.13,solubility,train,test
,COc1ccc2c(c1O)[C@]13CCN(C)[C@]1(C=CC(=O)C3)CC2,,,,,,,,,,,,,9403.0,7.13,solubility,train,train
,COc1ccc2c(c1OC)C(=O)OC2,,,,,,,,,,,,,9373.0,7.112666666666667,solubility,train,train
,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,,,,,,,,,,,,,12551.0,5.86,solubility,train,train
,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,,,,,,,,,,,,,11722.0,4.89,solubility,train,train
,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,,,,,,,,,,,,,7214.0,5.86,solubility,train,train
,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,,,,,,,,,,,,,5696.0,4.89,solubility,train,test
,COc1ccc2c(c1OC)CC[NH+](C)C2CCc1ccc(Cl)cc1,,,,,,,,,,,,,4709.0,4.0878,solubility,train,train
,COc1ccc2c(n1)CCN(C(=O)C1CN(CC(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,3404.0,3.39,logd,test,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)CCCC(=O)O)[C@H]2C(=O)Nc1cc(F)c([Si](C)(C)C)c(F)c1,,,,,,,,6864.0,4.04,logd,train,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)CCCC(=O)O)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,6865.0,3.39,logd,train,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)C[C@H]1C[C@@H](C(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,5629.0,3.51,logd,train,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)C[C@H]1C[C@H](C(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,3142.0,3.49,logd,train,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)N1CC(CC(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,6866.0,3.42,logd,train,test,,,,,
,COc1ccc2c(n1)CCN(C(=O)[C@H]1C[C@@H](C(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,8790.0,3.39,logd,test,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)[C@H]1C[C@@H](CC(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,5628.0,3.53,logd,test,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)[C@H]1C[C@H](C(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,7996.0,3.46,logd,test,train,,,,,
,COc1ccc2c(n1)CCN(C(=O)[C@H]1C[C@H](CC(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,,,,,,,,3403.0,3.54,logd,test,train,,,,,
,COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,,,,,,,,,,,,,3696.0,2.6849,solubility,train,test
,COc1ccc2c3c1CCCC3CN(C(=N)N)C2,,,,,,,,,,,,,14248.0,7.779,solubility,train,train
,COc1ccc2c3c1CCCC3CN(C(N)=NO)C2,,,,,,,,,,,,,14253.0,7.224,solubility,train,train
,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,,,,,,,,11844.0,0.8,logd,test,train,12520.0,7.692,solubility,train,train
,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,,,,,,,,,,,,,14379.0,8.0,solubility,train,train
,COc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,,,,,,,,,,,,,14163.0,7.699,solubility,train,test
,COc1ccc2c3c1OC1C(OC(C)=O)CCC4C(C2)N(C)CCC341,,,,,,,,,,,,,14179.0,7.251,solubility,train,train
,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)N(C)CC[C@]341,,,,,,,,,,,,,9880.0,7.48,solubility,train,train
,COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,8431.0,6.541,solubility,train,train
,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,9385.0,7.1204,solubility,train,train
,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,5703.0,3.38,logd,train,train,9703.0,7.3605,solubility,test,train
,COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,7732.0,6.1501,solubility,train,train
,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,,,,,,,,87.0,0.23,logd,train,train,9881.0,8.0114,solubility,train,test
,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,,,,,,,,,,,,,10497.0,8.1375,solubility,train,test
,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[N+](C)(C)CC[C@@]341,,,,,,,,,,,,,10847.0,8.8191,solubility,train,test
,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[N@@+](C)([O-])CC[C@@]341,,,,,,,,,,,,,7643.0,6.1007,solubility,train,train
,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,,,,,,,,,,,,,9686.0,7.3477,solubility,test,train
,COc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,,,,,,,,,,,,,7765.0,6.1717,solubility,test,train
,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,,,,,,,,,,,,,8450.0,6.5474,solubility,test,train
,COc1ccc2c3ccc(Cl)cc3n(CCC[NH+](C)C)c2c1,,,,,,,,,,,,,3999.0,3.2205,solubility,train,test
,COc1ccc2c3ccc(Cl)cc3n(CC[NH+](C)C)c2c1,,,,,,,,,,,,,4444.0,3.8019,solubility,train,train
,COc1ccc2c3ccc(Cl)cc3n(CC[NH+]3CCCC3)c2c1,,,,,,,,,,,,,3785.0,2.8719,solubility,train,train
,COc1ccc2c3ccccc3n(CCC[NH+](C)C)c2c1,,,,,,,,,,,,,4638.0,4.0099,solubility,train,train
,COc1ccc2c3ccccc3n(CCN(C)C)c2c1,,,,,,,,,,,,,5269.0,4.5951,solubility,train,train
,COc1ccc2c3ccccc3n(CC[NH+]3CCCC3)c2c1,,,,,,,,,,,,,4318.0,3.6679,solubility,train,train
,COc1ccc2cc(C(=O)C3CN=C4C=C(C)C=C(C)N4C3)ccc2c1,,,,,,,,4935.0,1.9,logd,train,train,,,,,
,COc1ccc2cc(C(=O)C3CN=C4C=CC=C(C)N4C3)ccc2c1,,,,,,,,5267.0,1.9,logd,train,train,,,,,
,COc1ccc2cc(C(C)C(=O)O)ccc2c1,,,,,,,,11845.0,0.23,logd,train,train,12913.0,4.84,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OC(C)(C)C)ccc2c1,,,,,,,,,,,,,14462.0,2.504,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OC(C)C)ccc2c1,,,,,,,,,,,,,14401.0,3.52,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OC3CCCCC3=O)ccc2c1,,,,,,,,,,,,,14473.0,3.407,solubility,train,test
,COc1ccc2cc(C(C)C(=O)OC3CCCCC3O)ccc2c1,,,,,,,,,,,,,14471.0,3.926,solubility,test,train
,COc1ccc2cc(C(C)C(=O)OC3COC4C(O)COC34)ccc2c1,,,,,,,,,,,,,14475.0,5.024,solubility,train,test
,COc1ccc2cc(C(C)C(=O)OCC(C)=O)ccc2c1,,,,,,,,,,,,,14468.0,4.352,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OCC(C)O)ccc2c1,,,,,,,,,,,,,14464.0,5.695,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1,,,,,,,,,,,,,14470.0,6.385,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OCCCCN3CCN(C)CC3)ccc2c1,,,,,,,,,,,,,14563.0,7.714,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OCCCCN3CCOCC3)ccc2c1,,,,,,,,,,,,,14561.0,5.301,solubility,train,test
,COc1ccc2cc(C(C)C(=O)OCCCO)ccc2c1,,,,,,,,,,,,,14465.0,5.605,solubility,train,test
,COc1ccc2cc(C(C)C(=O)OCCN3CCN(C)CC3)ccc2c1,,,,,,,,,,,,,14560.0,7.513,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OCCN3CCNCC3)ccc2c1,,,,,,,,,,,,,14559.0,7.481,solubility,train,train
,COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1,,,,,,,,,,,,,14461.0,5.672,solubility,train,train
,COc1ccc2cc(CC(=O)O)ccc2c1,,,,,,,,,,,,,7826.0,6.2091,solubility,train,test
,COc1ccc2cc(CC/C(C)=N/O)ccc2c1,,,,,,,,512.0,3.6,logd,train,train,922.0,6.9152,solubility,train,test
,COc1ccc2cc(CCC(C)=O)ccc2c1,,,,,,,,5469.0,3.18,logd,train,train,457.0,5.774666666666666,solubility,train,train
,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,,,,,,,,9279.0,0.165,logd,train,test,5603.0,4.84,solubility,train,train
,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,,,,,,,,,,,,,3092.0,-0.8644,solubility,train,test
,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,,,,,,,,,,,,,10272.0,7.8761,solubility,train,train
,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,,,,,,,,11848.0,1.31,logd,test,train,,,,,
,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,,,,,,,,11849.0,1.16,logd,train,train,,,,,
,COc1ccc2ccc(=O)n(C[C@H](N)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,,,,,,,,956.0,0.3,logd,train,train,,,,,
,COc1ccc2ccc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ncc5c(n4)NC(=O)CO5)CC3)c2c1,,,,,,,,1620.0,-0.54,logd,test,train,,,,,
,COc1ccc2ccc(=O)n(C[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,,,,,,,,8489.0,2.0,logd,train,test,,,,,
,COc1ccc2ccc(=O)oc2c1,,,,,,,,,,,,,13466.0,5.878,solubility,train,train
,COc1ccc2ccc(=O)oc2c1CC=C(C)C,,,,,,,,,,,,,2868.0,4.689000000000001,solubility,train,test
,COc1ccc2cccc(C(O)CN3CCCCC3)c2c1,,,,,,,,,,,,,7520.0,6.0314,solubility,test,train
,COc1ccc2cccnc2c1N1CCCN(Cc2csc(-c3ccccc3)n2)CC1,,,,,,,,8994.0,3.4,logd,train,train,,,,,
,COc1ccc2cnn(C[C@H](C)N)c2c1,,,,,,,,4853.0,2.08,logd,train,train,,,,,
,COc1ccc2nc(C)c(Cc3ccccc3)c(OC)c2c1,,,,,,,,3073.0,4.2,logd,train,train,1458.0,3.301,solubility,test,test
,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)=O)CC4)nn3)c2c1,,,,,,,,11850.0,1.3,logd,train,train,,,,,
,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1,,,,,,,,11851.0,1.6,logd,test,train,,,,,
,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,,,,,,,,11852.0,1.55,logd,test,train,,,,,
,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,,,,,,,,11853.0,3.2,logd,train,train,,,,,
,COc1ccc2nc(C)cc(OCC(=O)Nc3ccccc3OC)c2c1,,,,,,,,11854.0,3.9,logd,train,train,,,,,
,COc1ccc2nc(NC(=O)CCc3ccc(OC)c(OC)c3)sc2c1,,,,,,,,11855.0,3.57,logd,test,train,,,,,
,COc1ccc2nc(NC(C)C)nc(NCc3ccco3)c2c1,,,,,,,,2605.0,3.58,logd,train,train,,,,,
,COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)cc(C)c2c1,,,,,,,,11856.0,2.41,logd,train,train,,,,,
,COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,,,,,,,,11857.0,2.43,logd,train,test,,,,,
,COc1ccc2nc(OCCCN3CCSC3)cc(C)c2c1,,,,,,,,,,,,,6681.0,5.5223,solubility,train,train
,COc1ccc2nc(OCCCNCCSS(=O)(=O)O)cc(C)c2c1,,,,,,,,,,,,,8011.0,6.316,solubility,train,train
,COc1ccc2nc(OCCNCCSS(=O)(=O)O)cc(C)c2c1,,,,,,,,,,,,,8932.0,6.8372,solubility,train,train
,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,,,,,,,,,,,,,6454.0,5.377,solubility,train,train
,COc1ccc2nc3cc(Cl)ccc3c(N)c2c1,,,,,,,,,,,,,4766.0,4.1325,solubility,test,train
,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1,,,,,,,,1262.0,3.86,logd,train,train,,,,,
,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(CCN(C)C)CC4)c3)c2c1,,,,,,,,7623.0,2.86,logd,train,train,,,,,
,COc1ccc2nc3ccccc3c(N)c2c1,,,,,,,,11858.0,1.0,logd,test,train,5771.0,4.9325,solubility,test,train
,COc1ccc2nc3ccccc3cc2c1,,,,,,,,,,,,,4874.0,4.2591,solubility,test,train
,COc1ccc2ncc(=O)n(CC(N)C3(F)CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,,,,,,,,6651.0,0.25,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,,,,,,,,11859.0,0.93,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,,,,,,,,11860.0,0.83,logd,train,test,,,,,
,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,,,,,,,,7093.0,0.6,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@@H](OC)C3)c2c1,,,,,,,,11861.0,1.25,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,,,,,,,,11862.0,0.77,logd,train,test,,,,,
,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](OC)C3)c2c1,,,,,,,,11863.0,0.97,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](F)C3)c2c1,,,,,,,,11864.0,0.83,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,,,,,,,,11865.0,0.39,logd,train,train,,,,,
,COc1ccc2ncc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,,,,,,,,184.0,-0.36,logd,train,train,,,,,
